latitude	longitude	dataset_name	ecosystem
79.998	-69.7569	Arctic Nares Strait - 2014	oceanic
79.998	-69.7569	Arctic Nares Strait - 2014	oceanic
79.998	-69.7569	Arctic Nares Strait - 2014	oceanic
79.998	-69.7569	Arctic Nares Strait - 2014	oceanic
79.998	-69.7569	Arctic Nares Strait - 2014	oceanic
79.998	-69.7569	Arctic Nares Strait - 2014	oceanic
79.998	-69.7569	Arctic Nares Strait - 2014	oceanic
79.998	-69.7569	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.3501	-71.8651	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0062	-70.4914	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
79.0009	-73.2022	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3228	-75.7026	Arctic Nares Strait - 2014	oceanic
77.3167	-76.0966	Arctic Nares Strait - 2014	oceanic
77.3167	-76.0966	Arctic Nares Strait - 2014	oceanic
77.3167	-76.0966	Arctic Nares Strait - 2014	oceanic
77.3167	-76.0966	Arctic Nares Strait - 2014	oceanic
77.3167	-76.0966	Arctic Nares Strait - 2014	oceanic
77.3167	-76.0966	Arctic Nares Strait - 2014	oceanic
77.3167	-76.0966	Arctic Nares Strait - 2014	oceanic
77.3167	-76.0966	Arctic Nares Strait - 2014	oceanic
77.3167	-76.0966	Arctic Nares Strait - 2014	oceanic
78.3007	-74.5327	Arctic Nares Strait - 2014	oceanic
78.3007	-74.5327	Arctic Nares Strait - 2014	oceanic
78.3007	-74.5327	Arctic Nares Strait - 2014	oceanic
78.3007	-74.5327	Arctic Nares Strait - 2014	oceanic
78.3007	-74.5327	Arctic Nares Strait - 2014	oceanic
78.3007	-74.5327	Arctic Nares Strait - 2014	oceanic
78.3007	-74.5327	Arctic Nares Strait - 2014	oceanic
78.3007	-74.5327	Arctic Nares Strait - 2014	oceanic
78.3007	-74.5327	Arctic Nares Strait - 2014	oceanic
78.3007	-74.5327	Arctic Nares Strait - 2014	oceanic
78.3007	-74.5327	Arctic Nares Strait - 2014	oceanic
79.5542	-70.5141	Arctic Nares Strait - 2014	oceanic
79.5542	-70.5141	Arctic Nares Strait - 2014	oceanic
79.5542	-70.5141	Arctic Nares Strait - 2014	oceanic
79.5542	-70.5141	Arctic Nares Strait - 2014	oceanic
79.5542	-70.5141	Arctic Nares Strait - 2014	oceanic
79.5542	-70.5141	Arctic Nares Strait - 2014	oceanic
79.5542	-70.5141	Arctic Nares Strait - 2014	oceanic
79.5542	-70.5141	Arctic Nares Strait - 2014	oceanic
79.5542	-70.5141	Arctic Nares Strait - 2014	oceanic
79.5542	-70.5141	Arctic Nares Strait - 2014	oceanic
79.5542	-70.5141	Arctic Nares Strait - 2014	oceanic
79.5542	-70.5141	Arctic Nares Strait - 2014	oceanic
71.3798	-70.0712	Arctic Nares Strait - 2014	oceanic
71.3798	-70.0712	Arctic Nares Strait - 2014	oceanic
71.3798	-70.0712	Arctic Nares Strait - 2014	oceanic
71.3798	-70.0712	Arctic Nares Strait - 2014	oceanic
71.3798	-70.0712	Arctic Nares Strait - 2014	oceanic
71.3798	-70.0712	Arctic Nares Strait - 2014	oceanic
71.3798	-70.0712	Arctic Nares Strait - 2014	oceanic
71.3798	-70.0712	Arctic Nares Strait - 2014	oceanic
71.3798	-70.0712	Arctic Nares Strait - 2014	oceanic
71.3798	-70.0712	Arctic Nares Strait - 2014	oceanic
71.3798	-70.0712	Arctic Nares Strait - 2014	oceanic
71.3798	-70.0712	Arctic Nares Strait - 2014	oceanic
71.3122	-127.581	Arctic Nares Strait - 2014	oceanic
71.3122	-127.581	Arctic Nares Strait - 2014	oceanic
71.3122	-127.581	Arctic Nares Strait - 2014	oceanic
71.3122	-127.581	Arctic Nares Strait - 2014	oceanic
71.3122	-127.581	Arctic Nares Strait - 2014	oceanic
71.3122	-127.581	Arctic Nares Strait - 2014	oceanic
71.3122	-127.581	Arctic Nares Strait - 2014	oceanic
71.3122	-127.581	Arctic Nares Strait - 2014	oceanic
71.3122	-127.581	Arctic Nares Strait - 2014	oceanic
71.3122	-127.581	Arctic Nares Strait - 2014	oceanic
71.3122	-127.581	Arctic Nares Strait - 2014	oceanic
71.3122	-127.581	Arctic Nares Strait - 2014	oceanic
81.3501	-62.7788	Arctic Nares Strait - 2014	oceanic
81.3501	-62.7788	Arctic Nares Strait - 2014	oceanic
81.3501	-62.7788	Arctic Nares Strait - 2014	oceanic
81.3501	-62.7788	Arctic Nares Strait - 2014	oceanic
81.3501	-62.7788	Arctic Nares Strait - 2014	oceanic
81.3501	-62.7788	Arctic Nares Strait - 2014	oceanic
81.3501	-62.7788	Arctic Nares Strait - 2014	oceanic
81.3501	-62.7788	Arctic Nares Strait - 2014	oceanic
81.3501	-62.7788	Arctic Nares Strait - 2014	oceanic
81.3501	-62.7788	Arctic Nares Strait - 2014	oceanic
81.3501	-62.7788	Arctic Nares Strait - 2014	oceanic
81.3501	-62.7788	Arctic Nares Strait - 2014	oceanic
79.9815	-69.7862	Arctic Nares Strait - 2014	oceanic
79.9815	-69.7862	Arctic Nares Strait - 2014	oceanic
79.9815	-69.7862	Arctic Nares Strait - 2014	oceanic
79.9815	-69.7862	Arctic Nares Strait - 2014	oceanic
79.9815	-69.7862	Arctic Nares Strait - 2014	oceanic
79.9815	-69.7862	Arctic Nares Strait - 2014	oceanic
79.9815	-69.7862	Arctic Nares Strait - 2014	oceanic
79.9815	-69.7862	Arctic Nares Strait - 2014	oceanic
79.9815	-69.7862	Arctic Nares Strait - 2014	oceanic
79.9815	-69.7862	Arctic Nares Strait - 2014	oceanic
79.9815	-69.7862	Arctic Nares Strait - 2014	oceanic
62.966	-80.2177	Arctic Ocean Survey - 2005-2011	oceanic
62.966	-80.2177	Arctic Ocean Survey - 2005-2011	oceanic
60.0005	-78.4377	Arctic Ocean Survey - 2005-2011	oceanic
60.0005	-78.4377	Arctic Ocean Survey - 2005-2011	oceanic
54.7125	-80.7125	Arctic Ocean Survey - 2005-2011	oceanic
54.7123	-80.7125	Arctic Ocean Survey - 2005-2011	oceanic
60.5053	-85.013	Arctic Ocean Survey - 2005-2011	oceanic
60.5053	-85.013	Arctic Ocean Survey - 2005-2011	oceanic
58.7735	-91.5338	Arctic Ocean Survey - 2005-2011	oceanic
58.7735	-91.5338	Arctic Ocean Survey - 2005-2011	oceanic
58.7735	-91.5338	Arctic Ocean Survey - 2005-2011	oceanic
74.124	-83.3448	Arctic Ocean Survey - 2005-2011	oceanic
74.2378	-89.6578	Arctic Ocean Survey - 2005-2011	oceanic
74.2378	-89.6578	Arctic Ocean Survey - 2005-2011	oceanic
69.0005	-106.586	Arctic Ocean Survey - 2005-2011	oceanic
69.0005	-106.586	Arctic Ocean Survey - 2005-2011	oceanic
78.328	-74.3555	Arctic Ocean Survey - 2005-2011	oceanic
78.328	-74.3555	Arctic Ocean Survey - 2005-2011	oceanic
76.2988	-71.4302	Arctic Ocean Survey - 2005-2011	oceanic
76.2988	-71.4302	Arctic Ocean Survey - 2005-2011	oceanic
76.2668	-74.5833	Arctic Ocean Survey - 2005-2011	oceanic
76.2668	-74.5833	Arctic Ocean Survey - 2005-2011	oceanic
76.3583	-77.5067	Arctic Ocean Survey - 2005-2011	oceanic
76.3583	-77.5067	Arctic Ocean Survey - 2005-2011	oceanic
75.2727	-74.978	Arctic Ocean Survey - 2005-2011	oceanic
75.2727	-74.978	Arctic Ocean Survey - 2005-2011	oceanic
75.2727	-74.978	Arctic Ocean Survey - 2005-2011	oceanic
77.3413	-74.6395	Arctic Ocean Survey - 2005-2011	oceanic
77.3413	-74.6395	Arctic Ocean Survey - 2005-2011	oceanic
77.75	126	Arctic Ocean Survey - 2005-2011	oceanic
79.4167	126	Arctic Ocean Survey - 2005-2011	oceanic
80.7833	138.733	Arctic Ocean Survey - 2005-2011	oceanic
79.9433	142.394	Arctic Ocean Survey - 2005-2011	oceanic
80.45	161.25	Arctic Ocean Survey - 2005-2011	oceanic
80.45	161.25	Arctic Ocean Survey - 2005-2011	oceanic
75.5017	126	Arctic Ocean Survey - 2005-2011	oceanic
65.6855	-168.669	Chukchi Sea - ICESCAPE - 2010	oceanic
65.988	-168.923	Chukchi Sea - ICESCAPE - 2010	oceanic
67.3434	-166.807	Chukchi Sea - ICESCAPE - 2010	oceanic
70.3595	-163.986	Chukchi Sea - ICESCAPE - 2010	oceanic
70.7044	-168.923	Chukchi Sea - ICESCAPE - 2010	oceanic
70.0961	-163.368	Chukchi Sea - ICESCAPE - 2010	oceanic
72.3879	-168.191	Chukchi Sea - ICESCAPE - 2010	oceanic
71.677	-164.016	Chukchi Sea - ICESCAPE - 2010	oceanic
71.051	-159.488	Chukchi Sea - ICESCAPE - 2010	oceanic
71.7335	-156.102	Chukchi Sea - ICESCAPE - 2010	oceanic
72.6248	-162.656	Chukchi Sea - ICESCAPE - 2010	oceanic
65.6855	-168.669	Chukchi Sea - ICESCAPE - 2010	oceanic
65.988	-168.923	Chukchi Sea - ICESCAPE - 2010	oceanic
67.3434	-166.807	Chukchi Sea - ICESCAPE - 2010	oceanic
67.6767	-168.962	Chukchi Sea - ICESCAPE - 2010	oceanic
70.3595	-163.986	Chukchi Sea - ICESCAPE - 2010	oceanic
70.7044	-168.923	Chukchi Sea - ICESCAPE - 2010	oceanic
70.0961	-163.368	Chukchi Sea - ICESCAPE - 2010	oceanic
72.3879	-168.191	Chukchi Sea - ICESCAPE - 2010	oceanic
71.677	-164.016	Chukchi Sea - ICESCAPE - 2010	oceanic
71.051	-159.488	Chukchi Sea - ICESCAPE - 2010	oceanic
71.7335	-156.102	Chukchi Sea - ICESCAPE - 2010	oceanic
72.6248	-162.656	Chukchi Sea - ICESCAPE - 2010	oceanic
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
